date,AE33,AE36,MAAP,orden
2026-06-21T05:30:00Z,601.333333333333,156.4,950.0000000000001,1740
2026-06-21T05:35:00Z,661.866666666667,268.6,810,1741
2026-06-21T05:40:00Z,425.444444444445,106.8,690,1742
2026-06-21T05:45:00Z,362.555555555556,49.4,700,1743
2026-06-21T05:50:00Z,513,130.8,430.00000000000006,1744
2026-06-21T05:55:00Z,513.257142857143,121.2,690,1745
2026-06-21T06:00:00Z,549.942857142857,52.8,810,1746
2026-06-21T06:05:00Z,663.366666666667,170.8,580,1747
2026-06-21T06:10:00Z,532.833333333333,124.4,480.00000000000006,1748
2026-06-21T06:15:00Z,587.5,317.8,450,1749
2026-06-21T06:20:00Z,619.58,158.2,600,1750
2026-06-21T06:25:00Z,661.3599999999999,139.2,789.9999999999999,1751
2026-06-21T06:30:00Z,720.6800000000001,154,690,1752
2026-06-21T06:35:00Z,556.546666666666,-4.4,630,1753
2026-06-21T06:40:00Z,528.5733333333332,82.2,669.9999999999999,1754
2026-06-21T06:45:00Z,501.53142857142797,20.6,659.9999999999999,1755
2026-06-21T06:50:00Z,491.6285714285709,189.6,570.0000000000001,1756
2026-06-21T06:55:00Z,685.9333333333341,183,410.00000000000006,1757
2026-06-21T07:00:00Z,1536.0666666666702,158.6,410.00000000000006,1758
2026-06-21T07:05:00Z,1241.2,-8.6,510,1759
2026-06-21T07:10:00Z,1267.2,230,450,1760
2026-06-21T07:15:00Z,1261.6,165.2,580,1761
2026-06-21T07:20:00Z,951.05,42.4,500,1762
2026-06-21T07:25:00Z,828.15,-21,500,1763
2026-06-21T07:30:00Z,732.2,248.6,560,1764
2026-06-21T07:35:00Z,490.166666666667,86.8,590,1765
2026-06-21T07:40:00Z,830.8833333333331,155,640,1766
2026-06-21T07:45:00Z,865.65,178.2,610,1767
2026-06-21T07:50:00Z,965.500000000002,151.8,480.00000000000006,1768
2026-06-21T07:55:00Z,1385.3333333333296,161.8,480.00000000000006,1769
2026-06-21T08:00:00Z,1300.7333333333297,161.6,410.00000000000006,1770
2026-06-21T08:05:00Z,1139.9333333333298,746.4,560,1771
2026-06-21T08:10:00Z,1113.4666666666703,-60.8,1190.0000000000002,1772
2026-06-21T08:15:00Z,1286.3333333333296,749.8,1100,1773
2026-06-21T08:20:00Z,1355.8,359,1120,1774
2026-06-21T08:25:00Z,1300.8666666666702,618.2,1150.0000000000002,1775
2026-06-21T08:30:00Z,1107.1333333333296,6.8,990,1776
2026-06-21T08:35:00Z,1031.2,744.2,840.0000000000001,1777
2026-06-21T08:40:00Z,1140.6666666666702,816,760,1778
2026-06-21T08:45:00Z,967.333333333333,687.6,550,1779
2026-06-21T08:50:00Z,829.55,1201.6,640,1780
2026-06-21T08:55:00Z,755.37,987.2,730,1781
2026-06-21T09:00:00Z,771.6800000000001,840.8,830.0000000000001,1782
2026-06-21T09:05:00Z,748.4,877.2,1120,1783
2026-06-21T09:10:00Z,680,845.4,950.0000000000001,1784
2026-06-21T09:15:00Z,740.6,854.2,930,1785
2026-06-21T09:20:00Z,968.15,802.6,910,1786
2026-06-21T09:25:00Z,844.4499999999999,645.6,1070,1787
2026-06-21T09:30:00Z,868.75,534.6,970,1788
2026-06-21T09:35:00Z,739.41,675.8,1000,1789
2026-06-21T09:40:00Z,774.4399999999999,98.2,1040,1790
2026-06-21T09:45:00Z,821.8,928.4,980,1791
2026-06-21T09:50:00Z,825.2,862.2,950.0000000000001,1792
2026-06-21T09:55:00Z,826.1,432.6,860.0000000000001,1793
2026-06-21T10:00:00Z,826.8499999999999,434.4,770,1794
2026-06-21T10:05:00Z,985.25,537.2,779.9999999999999,1795
2026-06-21T10:10:00Z,986.2,666.2,779.9999999999999,1796
2026-06-21T10:15:00Z,923.8,866.4,710,1797
2026-06-21T10:20:00Z,367.3,705.8,669.9999999999999,1798
2026-06-21T10:25:00Z,367.3,581.6,659.9999999999999,1799
2026-06-21T10:30:00Z,253.21428571428595,677.4,730,1800
2026-06-21T10:35:00Z,253.21428571428595,627.8,880,1801
2026-06-21T10:40:00Z,274.97142857142893,475.6,1020,1802
2026-06-21T10:45:00Z,362,276.2,590,1803
2026-06-21T10:50:00Z,326.3,526.8,540,1804
2026-06-21T10:55:00Z,272.75,558.8,620,1805
2026-06-21T11:00:00Z,272.75,433.4,580,1806
2026-06-21T11:05:00Z,267.91666666666697,686.8,600,1807
2026-06-21T11:10:00Z,267.91666666666697,507.4,630,1808
2026-06-21T11:15:00Z,284.106666666667,562.2,750,1809
2026-06-21T11:20:00Z,294.9,642.6,779.9999999999999,1810
2026-06-21T11:25:00Z,288.46,637.4,700,1811
2026-06-21T11:30:00Z,284.166666666667,733.8,180,1812
2026-06-21T11:35:00Z,284.813333333334,647.8,420.00000000000006,1813
2026-06-21T11:40:00Z,287.4,383.6,220,1814
2026-06-21T11:45:00Z,285.865454545455,572.6,170,1815
2026-06-21T11:50:00Z,279.7272727272729,385,230,1816
2026-06-21T11:55:00Z,279.7272727272729,767.6,329.99999999999994,1817
2026-06-21T12:00:00Z,314.9,1559.4,290.00000000000006,1818
2026-06-21T12:05:00Z,314.9,1291.6,320,1819
2026-06-21T12:10:00Z,382.444444444444,1362.8,180,1820
2026-06-21T12:15:00Z,372.71555555555494,1325.4,150.00000000000003,1821
2026-06-21T12:20:00Z,333.8,1022.8,210.00000000000003,1822
2026-06-21T12:25:00Z,308.3275,845.6,270,1823
2026-06-21T12:30:00Z,206.4375,707,290.00000000000006,1824
2026-06-21T12:35:00Z,206.4375,470.2,250,1825
2026-06-21T12:40:00Z,206.4375,709.8,250,1826
2026-06-21T12:45:00Z,246.923076923077,822.8,240.00000000000003,1827
2026-06-21T12:50:00Z,246.923076923077,1013.6,210.00000000000003,1828
2026-06-21T12:55:00Z,246.25384615384598,1401,260,1829
2026-06-21T13:00:00Z,245.25,1164.2,270,1830
2026-06-21T13:05:00Z,245.25,1080.8,270,1831
2026-06-21T13:10:00Z,372.4,1293.6,329.99999999999994,1832
2026-06-21T13:15:00Z,372.4,1450.6,270,1833
2026-06-21T13:20:00Z,286.75,1261.2,320,1834
2026-06-21T13:25:00Z,286.75,1320.6,329.99999999999994,1835
2026-06-21T13:30:00Z,258.5615384615389,1206,339.99999999999994,1836
2026-06-21T13:35:00Z,239.76923076923097,1109.6,260,1837
2026-06-21T13:40:00Z,239.76923076923097,1214.6,180,1838
2026-06-21T13:45:00Z,256.307692307692,991.2,200,1839
2026-06-21T13:50:00Z,256.307692307692,920.4,180,1840
2026-06-21T13:55:00Z,260.584615384615,845.8,170,1841
2026-06-21T14:00:00Z,267,777.8,230,1842
2026-06-21T14:05:00Z,267,769.4,170,1843
2026-06-21T14:10:00Z,242.58333333333303,629,240.00000000000003,1844
2026-06-21T14:15:00Z,242.58333333333303,702.2,260,1845
2026-06-21T14:20:00Z,321.366666666667,926.2,350,1846
2026-06-21T14:25:00Z,373.88888888888897,951.6,260,1847
2026-06-21T14:30:00Z,327.57777777777795,1116.4,250,1848
2026-06-21T14:35:00Z,316,522.2,280,1849
2026-06-21T14:40:00Z,260.97142857142796,753,240.00000000000003,1850
2026-06-21T14:45:00Z,224.285714285714,971.2,230,1851
2026-06-21T14:50:00Z,224.285714285714,803,180,1852
2026-06-21T14:55:00Z,258.19047619047603,799,240.00000000000003,1853
2026-06-21T15:00:00Z,266.666666666667,788,190,1854
2026-06-21T15:05:00Z,267.3538461538461,876.6,250,1855
2026-06-21T15:10:00Z,268.384615384615,1061.2,260,1856
2026-06-21T15:15:00Z,268.384615384615,907.2,260,1857
2026-06-21T15:20:00Z,270.21025641025693,-89.4,180,1858
2026-06-21T15:25:00Z,270.666666666667,710.2,230,1859
2026-06-21T15:30:00Z,255.885714285715,140.8,339.99999999999994,1860
2026-06-21T15:35:00Z,233.71428571428595,164.8,310,1861
2026-06-21T15:40:00Z,233.71428571428595,250.2,320,1862
2026-06-21T15:45:00Z,236.37802197802202,319.6,300,1863
2026-06-21T15:50:00Z,238.153846153846,411.8,240.00000000000003,1864
2026-06-21T15:55:00Z,238.153846153846,363,200,1865
2026-06-21T16:00:00Z,243.76923076923097,89.8,210.00000000000003,1866
2026-06-21T16:05:00Z,243.76923076923097,271,240.00000000000003,1867
2026-06-21T16:10:00Z,220.661538461539,168.4,230,1868
2026-06-21T16:15:00Z,186,347.4,300,1869
2026-06-21T16:20:00Z,186,351.4,270,1870
2026-06-21T16:25:00Z,186,216,250,1871
2026-06-21T16:30:00Z,321.444444444444,246,220,1872
2026-06-21T16:35:00Z,328.07555555555496,348.8,250,1873
2026-06-21T16:40:00Z,354.6,283,260,1874
2026-06-21T16:45:00Z,374.794285714286,286.4,230,1875
2026-06-21T16:50:00Z,455.57142857142895,298.8,230,1876
2026-06-21T16:55:00Z,685.994285714286,291.2,220,1877
2026-06-21T17:00:00Z,458.675555555555,295.2,250,1878
2026-06-21T17:05:00Z,387.444444444444,283.2,220,1879
2026-06-21T17:10:00Z,272,412.6,220,1880
2026-06-21T17:15:00Z,272,452.8,260,1881
2026-06-21T17:20:00Z,324.4,443.4,200,1882
2026-06-21T17:25:00Z,359.33333333333303,182.2,180,1883
2026-06-21T17:30:00Z,436.266666666667,147.4,160,1884
2026-06-21T17:35:00Z,536.2,322.6,180,1885
2026-06-21T17:40:00Z,533.8285714285721,20.4,200,1886
2026-06-21T17:45:00Z,449.57142857142895,157,270,1887
2026-06-21T17:50:00Z,397.625,301.4,270,1888
2026-06-21T17:55:00Z,455.84166666666704,224.6,329.99999999999994,1889
2026-06-21T18:00:00Z,558.1733333333342,378.4,339.99999999999994,1890
2026-06-21T18:05:00Z,626.3199999999999,280,570.0000000000001,1891
2026-06-21T18:10:00Z,649.7733333333332,478.8,440,1892
2026-06-21T18:15:00Z,613.6666666666671,329,270,1893
2026-06-21T18:20:00Z,663,251,280,1894
2026-06-21T18:25:00Z,548.333333333333,387.6,260,1895
2026-06-21T18:30:00Z,711.7466666666671,141,220,1896
2026-06-21T18:35:00Z,619.72,281.4,280,1897
2026-06-21T18:40:00Z,490.72499999999997,271.4,329.99999999999994,1898
2026-06-21T18:45:00Z,426.875,224.2,490,1899
2026-06-21T18:50:00Z,394.4285714285709,252,350,1900
2026-06-21T18:55:00Z,422.22142857142796,302.2,350,1901
2026-06-21T19:00:00Z,440.75,344,329.99999999999994,1902
2026-06-21T19:05:00Z,305.9,244.4,350,1903
2026-06-21T19:10:00Z,305.9,280.8,320,1904
2026-06-21T19:15:00Z,277.08333333333303,287.4,339.99999999999994,1905
2026-06-21T19:20:00Z,277.08333333333303,431,380,1906
2026-06-21T19:25:00Z,263.124242424242,326.2,410.00000000000006,1907
2026-06-21T19:30:00Z,253.818181818182,434.4,430.00000000000006,1908
2026-06-21T19:35:00Z,246.79757575757597,285.8,430.00000000000006,1909
2026-06-21T19:40:00Z,236.26666666666696,261.4,510,1910
2026-06-21T19:45:00Z,236.26666666666696,178,470.00000000000006,1911
2026-06-21T19:50:00Z,221.733333333333,214.6,350,1912
2026-06-21T19:55:00Z,199.93333333333302,293.8,300,1913
2026-06-21T20:00:00Z,199.93333333333302,200.2,300,1914
2026-06-21T20:05:00Z,224.021538461538,378,310,1915
2026-06-21T20:10:00Z,260.15384615384613,264.2,270,1916
2026-06-21T20:15:00Z,260.15384615384613,212.2,220,1917
2026-06-21T20:20:00Z,194.69743589743604,252.8,220,1918
2026-06-21T20:25:00Z,178.33333333333303,228.6,180,1919
2026-06-21T20:30:00Z,178.33333333333303,285.2,180,1920
2026-06-21T20:35:00Z,188.66666666666598,122.8,200,1921
2026-06-21T20:40:00Z,230,196.4,180,1922
2026-06-21T20:45:00Z,230,225,180,1923
2026-06-21T20:50:00Z,237.6,246.4,190,1924
2026-06-21T20:55:00Z,249,244.2,190,1925
2026-06-21T21:00:00Z,249,345,150.00000000000003,1926
2026-06-21T21:05:00Z,231.4,211.2,160,1927
2026-06-21T21:10:00Z,227,182.6,150.00000000000003,1928
2026-06-21T21:15:00Z,227,215.8,170,1929
2026-06-21T21:20:00Z,186.78947368421098,133.4,150.00000000000003,1930
2026-06-21T21:25:00Z,186.78947368421098,187,150.00000000000003,1931
2026-06-21T21:30:00Z,186.78947368421098,296.2,140,1932
2026-06-21T21:35:00Z,176.535578947369,340.8,140,1933
2026-06-21T21:40:00Z,135.52,328,140,1934
2026-06-21T21:45:00Z,135.52,340.4,130,1935
2026-06-21T21:50:00Z,135.52,352.2,130,1936
2026-06-21T21:55:00Z,135.52,803.6,160,1937
2026-06-21T22:00:00Z,131.05303703703703,629.2,140,1938
2026-06-21T22:05:00Z,113.18518518518499,345.4,130,1939
2026-06-21T22:10:00Z,113.18518518518499,248.4,150.00000000000003,1940
2026-06-21T22:15:00Z,113.18518518518499,244.2,150.00000000000003,1941
2026-06-21T22:20:00Z,113.18518518518499,386.4,160,1942
2026-06-21T22:25:00Z,113.18518518518499,325.4,210.00000000000003,1943
2026-06-21T22:30:00Z,108.903703703703,401.4,240.00000000000003,1944
2026-06-21T22:35:00Z,107.83333333333299,569.6,140,1945
2026-06-21T22:40:00Z,107.83333333333299,478,110,1946
2026-06-21T22:45:00Z,107.83333333333299,530.4,90,1947
2026-06-21T22:50:00Z,107.83333333333299,278.6,80,1948
2026-06-21T22:55:00Z,107.83333333333299,551.6,90,1949
2026-06-21T23:00:00Z,121.84358974359,533.2,70,1950
2026-06-21T23:05:00Z,125.346153846154,688.8,130,1951
2026-06-21T23:10:00Z,125.346153846154,773,80,1952
2026-06-21T23:15:00Z,125.346153846154,516.6,70,1953
2026-06-21T23:20:00Z,125.346153846154,632.2,80,1954
2026-06-21T23:25:00Z,109.013461538462,613.2,70,1955
2026-06-21T23:30:00Z,98.12499999999999,814.6,70,1956
2026-06-21T23:35:00Z,98.12499999999999,712.4,70,1957
2026-06-21T23:40:00Z,98.12499999999999,481.4,100,1958
2026-06-21T23:45:00Z,98.12499999999999,426,80,1959
2026-06-21T23:50:00Z,98.12499999999999,395.4,80,1960
2026-06-21T23:55:00Z,98.12499999999999,454.2,50,1961
2026-06-22T00:00:00Z,93.05714285714289,438.6,60,1962
2026-06-22T00:05:00Z,93.05714285714289,279.8,80,1963
2026-06-22T00:10:00Z,93.05714285714289,309.4,80,1964
2026-06-22T00:15:00Z,93.05714285714289,243,80,1965
2026-06-22T00:20:00Z,93.05714285714289,310.4,60,1966
2026-06-22T00:25:00Z,93.05714285714289,327.6,80,1967
2026-06-22T00:30:00Z,93.05714285714289,268.8,70,1968
2026-06-22T00:35:00Z,85.8956390977443,306,70,1969
2026-06-22T00:40:00Z,84.10526315789468,99.8,80,1970
2026-06-22T00:45:00Z,84.10526315789468,316.2,60,1971
2026-06-22T00:50:00Z,84.10526315789468,143.6,60,1972
2026-06-22T00:55:00Z,84.10526315789468,181.6,70,1973
2026-06-22T01:00:00Z,84.10526315789468,232,70,1974
2026-06-22T01:05:00Z,84.10526315789468,226,50,1975
2026-06-22T01:10:00Z,83.0981640146879,281,50,1976
2026-06-22T01:15:00Z,79.0697674418605,267.2,50,1977
2026-06-22T01:20:00Z,79.0697674418605,108,50,1978
2026-06-22T01:25:00Z,79.0697674418605,313.4,60,1979
2026-06-22T01:30:00Z,79.0697674418605,158.8,140,1980
2026-06-22T01:35:00Z,79.0697674418605,83,50,1981
2026-06-22T01:40:00Z,79.0697674418605,261.6,50,1982
2026-06-22T01:45:00Z,79.0697674418605,188.4,60,1983
2026-06-22T01:50:00Z,79.0697674418605,268.8,80,1984
2026-06-22T01:55:00Z,65.95881606765329,280,60,1985
2026-06-22T02:00:00Z,57.21818181818181,225.8,50,1986
2026-06-22T02:05:00Z,57.21818181818181,183.4,40,1987
2026-06-22T02:10:00Z,57.21818181818181,279.8,40,1988
2026-06-22T02:15:00Z,57.21818181818181,183.4,30,1989
2026-06-22T02:20:00Z,57.21818181818181,324,70,1990
2026-06-22T02:25:00Z,57.21818181818181,224.2,80,1991
2026-06-22T02:30:00Z,57.21818181818181,65.4,60,1992
2026-06-22T02:35:00Z,57.21818181818181,76.4,40,1993
2026-06-22T02:40:00Z,57.21818181818181,104.4,50,1994
2026-06-22T02:45:00Z,57.21818181818181,70.4,50,1995
2026-06-22T02:50:00Z,55.0372727272727,47.4,70,1996
2026-06-22T02:55:00Z,53.5833333333333,123.8,50,1997
2026-06-22T03:00:00Z,53.5833333333333,224.4,40,1998
2026-06-22T03:05:00Z,53.5833333333333,127.6,40,1999
2026-06-22T03:10:00Z,53.5833333333333,45.8,40,2000
2026-06-22T03:15:00Z,53.5833333333333,12.4,80,2001
2026-06-22T03:20:00Z,53.5833333333333,126.8,100,2002
2026-06-22T03:25:00Z,53.5833333333333,188.4,40,2003
2026-06-22T03:30:00Z,53.5833333333333,225.8,40,2004
2026-06-22T03:35:00Z,53.5833333333333,154,30,2005
2026-06-22T03:40:00Z,53.5833333333333,-152.2,30,2006
2026-06-22T03:45:00Z,53.5833333333333,-9.6,30,2007
2026-06-22T03:50:00Z,73.3900900900901,80.6,30,2008
2026-06-22T03:55:00Z,86.5945945945946,272.4,20,2009
2026-06-22T04:05:00Z,86.5945945945946,164.8,30,2010
2026-06-22T04:10:00Z,86.5945945945946,79.8,30,2011
2026-06-22T04:15:00Z,86.5945945945946,121,20,2012
2026-06-22T04:20:00Z,86.5945945945946,47.2,30,2013
2026-06-22T04:25:00Z,83.4623423423423,149.4,20,2014
2026-06-22T04:30:00Z,70.9333333333333,102.6,30,2015
2026-06-22T04:35:00Z,70.9333333333333,49.8,20,2016
2026-06-22T04:40:00Z,70.9333333333333,66.6,30,2017
2026-06-22T04:45:00Z,70.9333333333333,143.2,10,2018
2026-06-22T04:50:00Z,70.9333333333333,111,30,2019
2026-06-22T04:55:00Z,70.9333333333333,24.2,50,2020
2026-06-22T05:00:00Z,70.9333333333333,68.6,60,2021
2026-06-22T05:05:00Z,70.9333333333333,145,60,2022
2026-06-22T05:10:00Z,63.75857142857141,-8.4,80,2023
2026-06-22T05:15:00Z,35.0595238095238,-56.2,20,2024
2026-06-22T05:20:00Z,35.0595238095238,195,30,2025
2026-06-22T05:25:00Z,35.0595238095238,162.8,20,2026
2026-06-22T05:30:00Z,35.0595238095238,97.8,50,2027
2026-06-22T05:35:00Z,35.0595238095238,18.6,90,2028
2026-06-22T05:40:00Z,35.0595238095238,101.2,70,2029
2026-06-22T05:45:00Z,35.0595238095238,153.4,90,2030
2026-06-22T05:50:00Z,35.0595238095238,53.6,60,2031
2026-06-22T05:55:00Z,35.0595238095238,56.2,20,2032
2026-06-22T06:00:00Z,35.0595238095238,-187,30,2033
2026-06-22T06:05:00Z,35.0595238095238,79.4,50,2034
2026-06-22T06:10:00Z,35.0595238095238,197.8,40,2035
2026-06-22T06:15:00Z,35.0595238095238,92.2,30,2036
2026-06-22T06:20:00Z,35.0595238095238,-16.4,50,2037
2026-06-22T06:25:00Z,35.0595238095238,20.8,50,2038
2026-06-22T06:30:00Z,35.0595238095238,246.6,30,2039
2026-06-22T06:35:00Z,195.435714285714,175.8,70,2040
2026-06-22T06:40:00Z,436,-89,20,2041
2026-06-22T06:45:00Z,806.1538461538461,220.8,20,2042
2026-06-22T06:50:00Z,301.769230769231,27.2,30,2043
2026-06-22T06:55:00Z,301.769230769231,71.8,10,2044
2026-06-22T07:00:00Z,224.64102564102598,-3.6,10,2045
2026-06-22T07:05:00Z,173.222222222222,-86.8,30,2046
2026-06-22T07:10:00Z,173.222222222222,125.4,0,2047
2026-06-22T07:15:00Z,173.222222222222,167.2,20,2048
2026-06-22T07:20:00Z,238.461538461538,94.8,10,2049
2026-06-22T07:25:00Z,238.461538461538,59,20,2050
2026-06-22T07:30:00Z,265.33146853146803,44.2,10,2051
2026-06-22T07:35:00Z,305.636363636364,68,20,2052
2026-06-22T07:40:00Z,304.809090909091,55,10,2053
2026-06-22T07:45:00Z,301.5,36,60,2054
2026-06-22T07:50:00Z,281.706666666667,-45,400,2055
2026-06-22T07:55:00Z,202.53333333333302,6.4,710,2056
2026-06-22T08:00:00Z,202.53333333333302,190.4,300,2057
2026-06-22T08:05:00Z,286.89333333333303,-144.2,80,2058
2026-06-22T08:10:00Z,624.333333333333,67.6,110,2059
2026-06-22T08:15:00Z,833.3499999999999,15.2,150.00000000000003,2060
2026-06-22T08:20:00Z,864.1833333333332,-16.6,140,2061
2026-06-22T08:25:00Z,608.566666666666,35.4,100,2062
2026-06-22T08:30:00Z,357.5,55,110,2063
2026-06-22T08:35:00Z,1440.9333333333298,48,190,2064
2026-06-22T08:40:00Z,1249.9666666666703,0.4,170,2065
2026-06-22T08:45:00Z,1606.1,-43,220,2066
2026-06-22T08:50:00Z,920.4,388,140,2067
2026-06-22T08:55:00Z,923.08,78.6,170,2068
2026-06-22T09:00:00Z,643.12,-126.2,190,2069
2026-06-22T09:05:00Z,763.9,72.6,90,2070
2026-06-22T09:10:00Z,877.566666666668,47,40,2071
2026-06-22T09:15:00Z,994.1333333333341,-31.8,250,2072
2026-06-22T09:20:00Z,789.5,159,400,2073
2026-06-22T09:25:00Z,331.25,252.4,540,2074
2026-06-22T09:30:00Z,331.25,-43.4,540,2075
2026-06-22T09:35:00Z,304.545454545455,198.2,380,2076
2026-06-22T09:40:00Z,304.545454545455,160.8,329.99999999999994,2077
2026-06-22T09:45:00Z,767.9490909090911,-3.6,930,2078
2026-06-22T09:50:00Z,644.2266666666661,-27,789.9999999999999,2079
2026-06-22T09:55:00Z,561.247619047619,153.6,1100,2080
2026-06-22T10:00:00Z,545.119047619048,56.8,630,2081
2026-06-22T10:05:00Z,542.1666666666671,24.6,560,2082
2026-06-22T10:10:00Z,642.833333333333,50.4,480.00000000000006,2083
2026-06-22T10:15:00Z,267.233333333333,71.2,420.00000000000006,2084
2026-06-22T10:20:00Z,173.33333333333303,29,600,2085
2026-06-22T10:25:00Z,173.33333333333303,85,640,2086
2026-06-22T10:30:00Z,221.044444444444,48.6,560,2087
2026-06-22T10:35:00Z,411.88888888888897,40.4,180,2088
2026-06-22T10:40:00Z,534.5733333333332,23.2,60,2089
2026-06-22T10:45:00Z,693.3599999999999,47,60,2090
2026-06-22T10:50:00Z,547.742857142857,66.8,350,2091
2026-06-22T10:55:00Z,116.714285714286,-45.2,640,2092
2026-06-22T11:00:00Z,116.714285714286,25.4,410.00000000000006,2093
2026-06-22T11:05:00Z,116.714285714286,1,380,2094
2026-06-22T11:10:00Z,116.714285714286,-2.4,290.00000000000006,2095
2026-06-22T11:15:00Z,116.714285714286,62.6,430.00000000000006,2096
2026-06-22T11:20:00Z,116.714285714286,30.4,430.00000000000006,2097
2026-06-22T11:25:00Z,117.564285714286,76.8,220,2098
2026-06-22T11:30:00Z,120.964285714286,18.8,110,2099
2026-06-22T11:35:00Z,120.964285714286,84.6,80,2100
2026-06-22T11:40:00Z,120.964285714286,323.8,220,2101
2026-06-22T11:45:00Z,120.964285714286,989.6,240.00000000000003,2102
2026-06-22T11:50:00Z,120.964285714286,516,470.00000000000006,2103
2026-06-22T11:55:00Z,162.085714285714,53.8,430.00000000000006,2104
2026-06-22T12:00:00Z,189.5,219,450,2105
2026-06-22T12:05:00Z,189.5,137.6,200,2106
2026-06-22T12:10:00Z,160.205882352941,203.4,20,2107
2026-06-22T12:15:00Z,116.264705882353,190.6,70,2108
2026-06-22T12:20:00Z,116.264705882353,143.8,100,2109
2026-06-22T12:25:00Z,116.264705882353,275.8,40,2110
2026-06-22T12:30:00Z,116.264705882353,281.4,60,2111
2026-06-22T12:35:00Z,116.264705882353,370.4,70,2112
2026-06-22T12:40:00Z,116.264705882353,184.4,130,2113
2026-06-22T12:45:00Z,126.83665158371001,327.2,50,2114
2026-06-22T12:50:00Z,133.88461538461502,305.8,80,2115
2026-06-22T12:55:00Z,133.88461538461502,191.4,100,2116
2026-06-22T13:00:00Z,133.88461538461502,125.6,80,2117
2026-06-22T13:05:00Z,133.88461538461502,317.2,100,2118
2026-06-22T13:10:00Z,166.86410256410196,578.2,50,2119
2026-06-22T13:15:00Z,216.33333333333303,746.8,40,2120
2026-06-22T13:20:00Z,216.33333333333303,900.6,380,2121
2026-06-22T13:25:00Z,205.147368421053,676.2,140,2122
2026-06-22T13:30:00Z,188.36842105263207,302.2,70,2123
2026-06-22T13:35:00Z,188.36842105263207,1401,40,2124
2026-06-22T13:40:00Z,188.36842105263207,1165.6,30,2125
2026-06-22T13:45:00Z,267.09022556391,1734.8,40,2126
2026-06-22T13:50:00Z,584.0571428571429,911.4,60,2127
2026-06-22T13:55:00Z,1027.36,897.8,100,2128
2026-06-22T14:00:00Z,400.21999999999997,636.2,130,2129
2026-06-22T14:05:00Z,255.3,699,120.00000000000001,2130
2026-06-22T14:10:00Z,1003.7866666666702,783.6,80,2131
2026-06-22T14:15:00Z,2686.133333333331,892.2,70,2132
2026-06-22T14:20:00Z,616.6666666666671,886.6,130,2133
2026-06-22T14:25:00Z,395.02564102564105,408.2,250,2134
2026-06-22T14:30:00Z,339.61538461538504,174.4,130,2135
2026-06-22T14:35:00Z,416.252307692308,118.6,160,2136
2026-06-22T14:40:00Z,661.9542857142859,264,120.00000000000001,2137
2026-06-22T14:45:00Z,418.57142857142895,996,90,2138
2026-06-22T14:50:00Z,1022.78095238095,455.2,90,2139
2026-06-22T14:55:00Z,747.833333333333,624.4,220,2140
2026-06-22T15:00:00Z,598.1666666666671,613.05,720,2141
2026-06-22T15:05:00Z,557.5666666666671,0,760,2142
2026-06-22T15:10:00Z,459.166666666667,507.4,230,2143
2026-06-22T15:15:00Z,910.55,292.8,70,2144
2026-06-22T15:20:00Z,1208.25,134.8,740,2145
2026-06-22T15:25:00Z,1308.3,205.4,1480,2146
2026-06-22T15:30:00Z,937.1,204.2,700,2147
2026-06-22T15:35:00Z,829.9599999999999,388.2,470.00000000000006,2148
2026-06-22T15:40:00Z,1604.7066666666703,694.6,160,2149
2026-06-22T15:45:00Z,1027.1733333333295,529.8,220,2150
2026-06-22T15:50:00Z,747.64,771.8,320,2151
2026-06-22T15:55:00Z,724.12,283.2,240.00000000000003,2152
2026-06-22T16:00:00Z,1399.6666666666702,132.8,590,2153
2026-06-22T16:05:00Z,1581.1333333333396,146.2,620,2154
2026-06-22T16:10:00Z,1862.6666666666702,207.4,400,2155
2026-06-22T16:15:00Z,1276.8666666666702,-19.6,430.00000000000006,2156
2026-06-22T16:20:00Z,1181.0666666666702,127.6,310,2157
2026-06-22T16:25:00Z,1003.8,21.6,560,2158
2026-06-22T16:30:00Z,1156.2,257.6,920,2159
2026-06-22T16:35:00Z,924,-73,880,2160
2026-06-22T16:40:00Z,1023.5,139.4,710,2161
2026-06-22T16:45:00Z,1001.7,247.8,669.9999999999999,2162
2026-06-22T16:50:00Z,1599,190.8,820.0000000000001,2163
2026-06-22T16:55:00Z,1364.8,137.6,640,2164
2026-06-22T17:00:00Z,1730.1,123.4,450,2165
2026-06-22T17:05:00Z,1502.3666666666702,52,480.00000000000006,2166
2026-06-22T17:10:00Z,1481.7333333333297,590.4,870.0000000000001,2167
2026-06-22T17:15:00Z,1701.2,258,1030,2168
2026-06-22T17:20:00Z,1314.7333333333297,138.8,1100,2169
2026-06-22T17:25:00Z,1345.5333333333297,39,810,2170
2026-06-22T17:30:00Z,1778.1333333333296,33,750,2171
2026-06-22T17:35:00Z,1857,-5.2,669.9999999999999,2172
2026-06-22T17:40:00Z,1589,172.4,740,2173
2026-06-22T17:45:00Z,1825.2,247.4,610,2174
2026-06-22T17:50:00Z,1733.6,174.4,610,2175
2026-06-22T17:55:00Z,1908.1333333333296,182.6,730,2176
2026-06-22T18:00:00Z,1031.6666666666702,344.4,980,2177
2026-06-22T18:05:00Z,1267.8,-53,850.0000000000001,2178
2026-06-22T18:10:00Z,798.76,448,1060,2179
2026-06-22T18:15:00Z,882.24,255.6,880,2180
2026-06-22T18:20:00Z,818.24,36.6,980,2181
