date,AE33,AE36,MAAP,orden,instrumento_referencia,fase_referencia,REFERENCIA_OFICIAL
2026-07-16T21:05:00Z,231.32000000000002,30.134615384615405,20,9102,AE33,Fase AE33,231.32000000000002
2026-07-16T21:10:00Z,294.7,30.134615384615405,20,9103,AE33,Fase AE33,294.7
2026-07-16T21:15:00Z,228.418461538461,30.134615384615405,20,9104,AE33,Fase AE33,228.418461538461
2026-07-16T21:20:00Z,184.23076923076897,30.134615384615405,20,9105,AE33,Fase AE33,184.23076923076897
2026-07-16T21:25:00Z,184.23076923076897,30.134615384615405,20,9106,AE33,Fase AE33,184.23076923076897
2026-07-16T21:30:00Z,122.27777777777798,39.066483516483494,20,9107,AE33,Fase AE33,122.27777777777798
2026-07-16T21:35:00Z,122.27777777777798,52.4642857142857,20,9108,AE33,Fase AE33,122.27777777777798
2026-07-16T21:40:00Z,122.27777777777798,52.4642857142857,20,9109,AE33,Fase AE33,122.27777777777798
2026-07-16T21:45:00Z,160.04358974358996,52.4642857142857,20,9110,AE33,Fase AE33,160.04358974358996
2026-07-16T21:50:00Z,216.692307692308,52.4642857142857,20,9111,AE33,Fase AE33,216.692307692308
2026-07-16T21:55:00Z,216.692307692308,52.4642857142857,20,9112,AE33,Fase AE33,216.692307692308
2026-07-16T22:00:00Z,215.178461538462,35.4493788819876,20,9113,AE33,Fase AE33,215.178461538462
2026-07-16T22:05:00Z,214.8,31.195652173912997,20,9114,AE33,Fase AE33,214.8
2026-07-16T22:10:00Z,226.426666666666,31.195652173912997,20,9115,AE33,Fase AE33,226.426666666666
2026-07-16T22:15:00Z,229.33333333333303,31.195652173912997,20,9116,AE33,Fase AE33,229.33333333333303
2026-07-16T22:20:00Z,160.818181818182,31.195652173912997,20,9117,AE33,Fase AE33,160.818181818182
2026-07-16T22:25:00Z,58.0454545454545,31.195652173912997,20,9118,AE33,Fase AE33,58.0454545454545
2026-07-16T22:30:00Z,58.0454545454545,31.195652173912997,20,9119,AE33,Fase AE33,58.0454545454545
2026-07-16T22:35:00Z,58.0454545454545,31.195652173912997,20,9120,AE33,Fase AE33,58.0454545454545
2026-07-16T22:40:00Z,58.0454545454545,31.195652173912997,20,9121,AE33,Fase AE33,58.0454545454545
2026-07-16T22:45:00Z,58.0454545454545,83.0600790513834,20,9122,AE33,Fase AE33,58.0454545454545
2026-07-16T22:50:00Z,58.0454545454545,117.636363636364,20,9123,AE33,Fase AE33,58.0454545454545
2026-07-16T22:55:00Z,58.0454545454545,99.51515151515149,20,9124,AE33,Fase AE33,58.0454545454545
2026-07-16T23:00:00Z,58.0454545454545,72.33333333333329,20,9125,AE33,Fase AE33,58.0454545454545
2026-07-16T23:05:00Z,291.2681818181819,72.33333333333329,20,9126,AE33,Fase AE33,291.2681818181819
2026-07-16T23:10:00Z,446.75,72.33333333333329,20,9127,AE33,Fase AE33,446.75
2026-07-16T23:15:00Z,213.25,94.46666666666671,20,9128,AE33,Fase AE33,213.25
2026-07-16T23:20:00Z,213.25,183,20,9129,AE33,Fase AE33,213.25
2026-07-16T23:25:00Z,112.39375,147.969230769231,20,9130,AE33,Fase AE33,112.39375
2026-07-16T23:30:00Z,45.15625,124.615384615385,20,9131,AE33,Fase AE33,45.15625
2026-07-16T23:35:00Z,45.15625,124.615384615385,20,9132,AE33,Fase AE33,45.15625
2026-07-16T23:40:00Z,45.15625,111.25,20,9133,AE33,Fase AE33,45.15625
2026-07-16T23:45:00Z,45.15625,111.25,20,9134,AE33,Fase AE33,45.15625
2026-07-16T23:50:00Z,45.15625,179.27499999999998,20,9135,AE33,Fase AE33,45.15625
2026-07-16T23:55:00Z,45.15625,224.625,20,9136,AE33,Fase AE33,45.15625
2026-07-17T00:00:00Z,34.91304347826089,115.33333333333299,20,9137,AE33,Fase AE33,34.91304347826089
2026-07-17T00:05:00Z,34.91304347826089,115.33333333333299,20,9138,AE33,Fase AE33,34.91304347826089
2026-07-17T00:10:00Z,34.91304347826089,70.91472868217052,20,9139,AE33,Fase AE33,34.91304347826089
2026-07-17T00:15:00Z,34.91304347826089,41.302325581395394,20,9140,AE33,Fase AE33,34.91304347826089
2026-07-17T00:20:00Z,34.91304347826089,41.302325581395394,20,9141,AE33,Fase AE33,34.91304347826089
2026-07-17T00:25:00Z,34.91304347826089,41.302325581395394,20,9142,AE33,Fase AE33,34.91304347826089
2026-07-17T00:30:00Z,34.91304347826089,41.302325581395394,20,9143,AE33,Fase AE33,34.91304347826089
2026-07-17T00:35:00Z,34.91304347826089,41.302325581395394,20,9144,AE33,Fase AE33,34.91304347826089
2026-07-17T00:40:00Z,34.91304347826089,41.302325581395394,20,9145,AE33,Fase AE33,34.91304347826089
2026-07-17T00:45:00Z,34.91304347826089,41.302325581395394,20,9146,AE33,Fase AE33,34.91304347826089
2026-07-17T00:50:00Z,34.91304347826089,41.302325581395394,20,9147,AE33,Fase AE33,34.91304347826089
2026-07-17T00:55:00Z,34.91304347826089,154.8,20,9148,AE33,Fase AE33,34.91304347826089
2026-07-17T01:00:00Z,34.91304347826089,154.8,20,9149,AE33,Fase AE33,34.91304347826089
2026-07-17T01:05:00Z,34.91304347826089,41.948717948717906,20,9150,AE33,Fase AE33,34.91304347826089
2026-07-17T01:10:00Z,53.266666666666694,41.948717948717906,20,9151,AE33,Fase AE33,53.266666666666694
2026-07-17T01:15:00Z,53.266666666666694,41.948717948717906,20,9152,AE33,Fase AE33,53.266666666666694
2026-07-17T01:20:00Z,53.266666666666694,41.948717948717906,20,9153,AE33,Fase AE33,53.266666666666694
2026-07-17T01:25:00Z,53.266666666666694,41.948717948717906,20,9154,AE33,Fase AE33,53.266666666666694
2026-07-17T01:30:00Z,53.266666666666694,41.948717948717906,20,9155,AE33,Fase AE33,53.266666666666694
2026-07-17T01:35:00Z,53.266666666666694,41.948717948717906,20,9156,AE33,Fase AE33,53.266666666666694
2026-07-17T01:40:00Z,53.266666666666694,55.225641025640996,20,9157,AE33,Fase AE33,53.266666666666694
2026-07-17T01:45:00Z,53.266666666666694,108.33333333333299,20,9158,AE33,Fase AE33,53.266666666666694
2026-07-17T01:50:00Z,53.266666666666694,108.33333333333299,20,9159,AE33,Fase AE33,53.266666666666694
2026-07-17T01:55:00Z,84.79310344827593,108.33333333333299,20,9160,AE33,Fase AE33,84.79310344827593
2026-07-17T02:00:00Z,84.79310344827593,158.75833333333304,20,9161,AE33,Fase AE33,84.79310344827593
2026-07-17T02:05:00Z,84.79310344827593,192.375,20,9162,AE33,Fase AE33,84.79310344827593
2026-07-17T02:10:00Z,84.79310344827593,217.14285714285697,20,9163,AE33,Fase AE33,84.79310344827593
2026-07-17T02:15:00Z,84.79310344827593,160.15714285714304,20,9164,AE33,Fase AE33,84.79310344827593
2026-07-17T02:20:00Z,97.08448275862068,122.16666666666701,20,9165,AE33,Fase AE33,97.08448275862068
2026-07-17T02:25:00Z,146.25,150.53333333333302,20,9166,AE33,Fase AE33,146.25
2026-07-17T02:30:00Z,146.25,264,20,9167,AE33,Fase AE33,146.25
2026-07-17T02:35:00Z,146.25,87.7222222222222,20,9168,AE33,Fase AE33,146.25
2026-07-17T02:40:00Z,106.6,87.7222222222222,20,9169,AE33,Fase AE33,106.6
2026-07-17T02:45:00Z,106.6,87.7222222222222,20,9170,AE33,Fase AE33,106.6
2026-07-17T02:50:00Z,106.6,106.233333333333,20,9171,AE33,Fase AE33,106.6
2026-07-17T02:55:00Z,106.6,134,20,9172,AE33,Fase AE33,106.6
2026-07-17T03:00:00Z,207.818181818182,143.8,20,9173,AE33,Fase AE33,207.818181818182
2026-07-17T03:05:00Z,207.818181818182,183,20,9174,AE33,Fase AE33,207.818181818182
2026-07-17T03:10:00Z,259.51919191919194,175.96,20,9175,AE33,Fase AE33,259.51919191919194
2026-07-17T03:15:00Z,272.444444444444,174.2,20,9176,AE33,Fase AE33,272.444444444444
2026-07-17T03:20:00Z,72.6111111111111,63.5447619047619,20,9177,AE33,Fase AE33,72.6111111111111
2026-07-17T03:25:00Z,72.6111111111111,35.8809523809524,20,9178,AE33,Fase AE33,72.6111111111111
2026-07-17T03:30:00Z,72.6111111111111,35.8809523809524,20,9179,AE33,Fase AE33,72.6111111111111
2026-07-17T03:35:00Z,72.6111111111111,35.8809523809524,20,9180,AE33,Fase AE33,72.6111111111111
2026-07-17T03:40:00Z,72.6111111111111,35.8809523809524,20,9181,AE33,Fase AE33,72.6111111111111
2026-07-17T03:45:00Z,72.6111111111111,35.8809523809524,20,9182,AE33,Fase AE33,72.6111111111111
2026-07-17T03:50:00Z,72.6111111111111,35.8809523809524,20,9183,AE33,Fase AE33,72.6111111111111
2026-07-17T03:55:00Z,56.7419405320813,35.8809523809524,20,9184,AE33,Fase AE33,56.7419405320813
2026-07-17T04:05:00Z,52.774647887323894,499.72499999999997,20,9185,AE33,Fase AE33,52.774647887323894
2026-07-17T04:10:00Z,52.774647887323894,241.625,20,9186,AE33,Fase AE33,52.774647887323894
2026-07-17T04:15:00Z,52.774647887323894,191.69,20,9187,AE33,Fase AE33,52.774647887323894
2026-07-17T04:20:00Z,52.774647887323894,158.4,20,9188,AE33,Fase AE33,52.774647887323894
2026-07-17T04:25:00Z,52.774647887323894,90.2810526315789,20,9189,AE33,Fase AE33,52.774647887323894
2026-07-17T04:30:00Z,52.774647887323894,44.86842105263159,20,9190,AE33,Fase AE33,52.774647887323894
2026-07-17T04:35:00Z,52.774647887323894,44.86842105263159,20,9191,AE33,Fase AE33,52.774647887323894
2026-07-17T04:40:00Z,52.774647887323894,44.86842105263159,20,9192,AE33,Fase AE33,52.774647887323894
2026-07-17T04:45:00Z,52.774647887323894,44.86842105263159,20,9193,AE33,Fase AE33,52.774647887323894
2026-07-17T04:50:00Z,52.774647887323894,44.86842105263159,20,9194,AE33,Fase AE33,52.774647887323894
2026-07-17T04:55:00Z,52.774647887323894,44.86842105263159,20,9195,AE33,Fase AE33,52.774647887323894
2026-07-17T05:00:00Z,52.774647887323894,44.86842105263159,20,9196,AE33,Fase AE33,52.774647887323894
2026-07-17T05:05:00Z,382.78485915493,40.4,20,9197,AE33,Fase AE33,382.78485915493
2026-07-17T05:10:00Z,194.375,40.4,20,9198,AE33,Fase AE33,194.375
2026-07-17T05:15:00Z,194.375,40.4,20,9199,AE33,Fase AE33,194.375
2026-07-17T05:20:00Z,194.375,40.4,20,9200,AE33,Fase AE33,194.375
2026-07-17T05:25:00Z,194.375,40.4,20,9201,AE33,Fase AE33,194.375
2026-07-17T05:30:00Z,215.51730769230798,40.4,20,9202,AE33,Fase AE33,215.51730769230798
2026-07-17T05:35:00Z,247.23076923076897,40.4,20,9203,AE33,Fase AE33,247.23076923076897
2026-07-17T05:40:00Z,247.23076923076897,42.1142857142857,20,9204,AE33,Fase AE33,247.23076923076897
2026-07-17T05:45:00Z,67.37303556658387,42.1142857142857,20,9205,AE33,Fase AE33,67.37303556658387
2026-07-17T05:50:00Z,22.408602150537593,42.1142857142857,20,9206,AE33,Fase AE33,22.408602150537593
2026-07-17T05:55:00Z,22.408602150537593,42.1142857142857,20,9207,AE33,Fase AE33,22.408602150537593
2026-07-17T06:00:00Z,22.408602150537593,42.1142857142857,20,9208,AE33,Fase AE33,22.408602150537593
2026-07-17T06:05:00Z,22.408602150537593,42.1142857142857,20,9209,AE33,Fase AE33,22.408602150537593
2026-07-17T06:10:00Z,22.408602150537593,42.1142857142857,20,9210,AE33,Fase AE33,22.408602150537593
2026-07-17T06:15:00Z,22.408602150537593,31.20833333333329,20,9211,AE33,Fase AE33,22.408602150537593
2026-07-17T06:20:00Z,22.408602150537593,31.20833333333329,20,9212,AE33,Fase AE33,22.408602150537593
2026-07-17T06:25:00Z,22.408602150537593,31.20833333333329,20,9213,AE33,Fase AE33,22.408602150537593
2026-07-17T06:30:00Z,22.408602150537593,31.20833333333329,20,9214,AE33,Fase AE33,22.408602150537593
2026-07-17T06:35:00Z,22.408602150537593,31.20833333333329,20,9215,AE33,Fase AE33,22.408602150537593
2026-07-17T06:40:00Z,22.408602150537593,31.20833333333329,20,9216,AE33,Fase AE33,22.408602150537593
2026-07-17T06:45:00Z,22.408602150537593,31.20833333333329,20,9217,AE33,Fase AE33,22.408602150537593
2026-07-17T06:50:00Z,22.408602150537593,31.20833333333329,20,9218,AE33,Fase AE33,22.408602150537593
2026-07-17T06:55:00Z,22.408602150537593,31.20833333333329,20,9219,AE33,Fase AE33,22.408602150537593
2026-07-17T07:00:00Z,22.408602150537593,51.948529411764696,20,9220,AE33,Fase AE33,22.408602150537593
2026-07-17T07:05:00Z,22.408602150537593,83.0588235294118,20,9221,AE33,Fase AE33,22.408602150537593
2026-07-17T07:10:00Z,22.408602150537593,83.0588235294118,20,9222,AE33,Fase AE33,22.408602150537593
2026-07-17T07:15:00Z,392.92688172043,83.0588235294118,20,9223,AE33,Fase AE33,392.92688172043
2026-07-17T07:20:00Z,469.676923076923,94.47058823529409,20,9224,AE33,Fase AE33,469.676923076923
2026-07-17T07:25:00Z,118.346153846154,94.47058823529409,20,9225,AE33,Fase AE33,118.346153846154
2026-07-17T07:30:00Z,118.346153846154,94.47058823529409,20,9226,AE33,Fase AE33,118.346153846154
2026-07-17T07:35:00Z,118.346153846154,104.80361990950202,20,9227,AE33,Fase AE33,118.346153846154
2026-07-17T07:40:00Z,118.346153846154,111.69230769230799,20,9228,AE33,Fase AE33,118.346153846154
2026-07-17T07:45:00Z,155.56923076923098,111.69230769230799,20,9229,AE33,Fase AE33,155.56923076923098
2026-07-17T07:50:00Z,180.38461538461502,89.1875,20,9230,AE33,Fase AE33,180.38461538461502
2026-07-17T07:55:00Z,180.38461538461502,89.1875,20,9231,AE33,Fase AE33,180.38461538461502
2026-07-17T08:00:00Z,178.61904761904796,89.1875,20,9232,AE33,Fase AE33,178.61904761904796
2026-07-17T08:05:00Z,178.61904761904796,156.9375,20,9233,AE33,Fase AE33,178.61904761904796
2026-07-17T08:10:00Z,178.61904761904796,176.62,20,9234,AE33,Fase AE33,178.61904761904796
2026-07-17T08:15:00Z,178.61904761904796,187.6,20,9235,AE33,Fase AE33,178.61904761904796
2026-07-17T08:20:00Z,2054.28095238095,156.18625,20,9236,AE33,Fase AE33,2054.28095238095
2026-07-17T08:25:00Z,147.392857142857,30.531250000000004,20,9237,AE33,Fase AE33,147.392857142857
2026-07-17T08:30:00Z,147.392857142857,30.531250000000004,20,9238,AE33,Fase AE33,147.392857142857
2026-07-17T08:35:00Z,147.392857142857,30.531250000000004,20,9239,AE33,Fase AE33,147.392857142857
2026-07-17T08:40:00Z,147.392857142857,30.531250000000004,20,9240,AE33,Fase AE33,147.392857142857
2026-07-17T08:45:00Z,147.392857142857,30.531250000000004,20,9241,AE33,Fase AE33,147.392857142857
2026-07-17T08:50:00Z,1462.78968253968,30.531250000000004,20,9242,AE33,Fase AE33,1462.78968253968
2026-07-17T08:55:00Z,252.77777777777797,26.750694444444402,20,9243,AE33,Fase AE33,252.77777777777797
2026-07-17T09:00:00Z,446.71111111111094,25.8055555555556,20,9244,AE33,Fase AE33,446.71111111111094
2026-07-17T09:05:00Z,630.4,25.8055555555556,20,9245,AE33,Fase AE33,630.4
2026-07-17T09:10:00Z,546.8285714285721,25.8055555555556,20,9246,AE33,Fase AE33,546.8285714285721
2026-07-17T09:15:00Z,372.90989010989006,25.8055555555556,20,9247,AE33,Fase AE33,372.90989010989006
2026-07-17T09:20:00Z,117.69230769230799,25.8055555555556,20,9248,AE33,Fase AE33,117.69230769230799
2026-07-17T09:25:00Z,117.69230769230799,25.8055555555556,20,9249,AE33,Fase AE33,117.69230769230799
2026-07-17T09:30:00Z,267.97692307692296,25.8055555555556,20,9250,AE33,Fase AE33,267.97692307692296
2026-07-17T09:35:00Z,368.166666666667,25.8055555555556,20,9251,AE33,Fase AE33,368.166666666667
2026-07-17T09:40:00Z,316.1190476190481,25.8055555555556,20,9252,AE33,Fase AE33,316.1190476190481
2026-07-17T09:45:00Z,107.92857142857099,25.8055555555556,20,9253,AE33,Fase AE33,107.92857142857099
2026-07-17T09:50:00Z,107.92857142857099,25.8055555555556,20,9254,AE33,Fase AE33,107.92857142857099
2026-07-17T09:55:00Z,149.64603174603099,25.8055555555556,20,9255,AE33,Fase AE33,149.64603174603099
2026-07-17T10:00:00Z,212.222222222222,25.8055555555556,20,9256,AE33,Fase AE33,212.222222222222
2026-07-17T10:05:00Z,212.222222222222,208.10833333333304,20,9257,AE33,Fase AE33,212.222222222222
2026-07-17T10:10:00Z,212.222222222222,140.125,20,9258,AE33,Fase AE33,212.222222222222
2026-07-17T10:15:00Z,161.164444444444,140.125,20,9259,AE33,Fase AE33,161.164444444444
2026-07-17T10:20:00Z,148.4,140.125,20,9260,AE33,Fase AE33,148.4
2026-07-17T10:25:00Z,148.4,140.125,20,9261,AE33,Fase AE33,148.4
2026-07-17T10:30:00Z,277.91999999999996,115.28879310344799,20,9262,AE33,Fase AE33,277.91999999999996
2026-07-17T10:35:00Z,310.3,78.03448275862068,20,9263,AE33,Fase AE33,310.3
2026-07-17T10:40:00Z,158.481052631579,78.03448275862068,20,9264,AE33,Fase AE33,158.481052631579
2026-07-17T10:45:00Z,120.526315789474,78.03448275862068,20,9265,AE33,Fase AE33,120.526315789474
2026-07-17T10:50:00Z,120.526315789474,78.03448275862068,20,9266,AE33,Fase AE33,120.526315789474
2026-07-17T10:55:00Z,120.526315789474,78.03448275862068,20,9267,AE33,Fase AE33,120.526315789474
2026-07-17T11:00:00Z,89.91428571428571,62.39310344827591,20,9268,AE33,Fase AE33,89.91428571428571
2026-07-17T11:05:00Z,89.91428571428571,51.96551724137931,20,9269,AE33,Fase AE33,89.91428571428571
2026-07-17T11:10:00Z,89.91428571428571,51.96551724137931,20,9270,AE33,Fase AE33,89.91428571428571
2026-07-17T11:15:00Z,89.91428571428571,51.96551724137931,20,9271,AE33,Fase AE33,89.91428571428571
2026-07-17T11:20:00Z,89.91428571428571,51.96551724137931,20,9272,AE33,Fase AE33,89.91428571428571
2026-07-17T11:25:00Z,89.91428571428571,51.96551724137931,20,9273,AE33,Fase AE33,89.91428571428571
2026-07-17T11:30:00Z,89.91428571428571,23.438001407459502,20,9274,AE33,Fase AE33,89.91428571428571
2026-07-17T11:35:00Z,147.17647058823502,16.306122448979597,20,9275,AE33,Fase AE33,147.17647058823502
2026-07-17T11:40:00Z,147.17647058823502,16.306122448979597,20,9276,AE33,Fase AE33,147.17647058823502
2026-07-17T11:45:00Z,147.17647058823502,16.306122448979597,20,9277,AE33,Fase AE33,147.17647058823502
2026-07-17T11:50:00Z,76.28438133874229,16.306122448979597,20,9278,AE33,Fase AE33,76.28438133874229
2026-07-17T11:55:00Z,29.022988505747097,16.306122448979597,20,9279,AE33,Fase AE33,29.022988505747097
2026-07-17T12:00:00Z,29.022988505747097,16.306122448979597,20,9280,AE33,Fase AE33,29.022988505747097
2026-07-17T12:05:00Z,29.022988505747097,16.306122448979597,20,9281,AE33,Fase AE33,29.022988505747097
2026-07-17T12:10:00Z,29.022988505747097,16.306122448979597,20,9282,AE33,Fase AE33,29.022988505747097
2026-07-17T12:15:00Z,29.022988505747097,16.306122448979597,20,9283,AE33,Fase AE33,29.022988505747097
2026-07-17T12:20:00Z,29.022988505747097,220.692307692308,20,9284,AE33,Fase AE33,29.022988505747097
2026-07-17T12:25:00Z,29.022988505747097,220.692307692308,20,9285,AE33,Fase AE33,29.022988505747097
2026-07-17T12:30:00Z,29.022988505747097,159.710622710623,20,9286,AE33,Fase AE33,29.022988505747097
2026-07-17T12:35:00Z,29.022988505747097,68.2380952380952,20,9287,AE33,Fase AE33,29.022988505747097
2026-07-17T12:40:00Z,29.022988505747097,68.2380952380952,20,9288,AE33,Fase AE33,29.022988505747097
2026-07-17T12:45:00Z,29.022988505747097,68.2380952380952,20,9289,AE33,Fase AE33,29.022988505747097
2026-07-17T12:50:00Z,29.022988505747097,105.42380952381001,20,9290,AE33,Fase AE33,29.022988505747097
2026-07-17T12:55:00Z,29.022988505747097,254.16666666666697,20,9291,AE33,Fase AE33,29.022988505747097
2026-07-17T13:00:00Z,29.022988505747097,187.09523809523802,20,9292,AE33,Fase AE33,29.022988505747097
2026-07-17T13:05:00Z,29.022988505747097,187.09523809523802,20,9293,AE33,Fase AE33,29.022988505747097
2026-07-17T13:10:00Z,29.022988505747097,187.09523809523802,20,9294,AE33,Fase AE33,29.022988505747097
2026-07-17T13:15:00Z,38.87765006385689,187.09523809523802,20,9295,AE33,Fase AE33,38.87765006385689
2026-07-17T13:20:00Z,78.2962962962963,885.5990476190481,20,9296,AE33,Fase AE33,78.2962962962963
2026-07-17T13:25:00Z,78.2962962962963,622.3,20,9297,AE33,Fase AE33,78.2962962962963
2026-07-17T13:30:00Z,78.2962962962963,253.151578947368,20,9298,AE33,Fase AE33,78.2962962962963
2026-07-17T13:35:00Z,78.2962962962963,7.052631578947369,20,9299,AE33,Fase AE33,78.2962962962963
2026-07-17T13:40:00Z,78.2962962962963,7.052631578947369,20,9300,AE33,Fase AE33,78.2962962962963
2026-07-17T13:45:00Z,607.659259259259,7.052631578947369,20,9301,AE33,Fase AE33,607.659259259259
2026-07-17T13:50:00Z,275.2,852.6105263157889,20,9302,AE33,Fase AE33,275.2
2026-07-17T13:55:00Z,159,135.57142857142904,20,9303,AE33,Fase AE33,159
2026-07-17T14:00:00Z,159,398.3285714285709,20,9304,AE33,Fase AE33,159
2026-07-17T14:05:00Z,400.91999999999996,531.3,20,9305,AE33,Fase AE33,400.91999999999996
2026-07-17T14:10:00Z,828.6800000000001,483.8,20,9306,AE33,Fase AE33,828.6800000000001
2026-07-17T14:15:00Z,1287.55,301.692307692308,20,9307,AE33,Fase AE33,1287.55
2026-07-17T14:20:00Z,450.62142857142896,160.461538461538,20,9308,AE33,Fase AE33,450.62142857142896
2026-07-17T14:25:00Z,376.914285714286,160.461538461538,20,9309,AE33,Fase AE33,376.914285714286
2026-07-17T14:30:00Z,453.714285714286,447.509615384615,20,9310,AE33,Fase AE33,453.714285714286
2026-07-17T14:35:00Z,927.6,638.875,20,9311,AE33,Fase AE33,927.6
2026-07-17T14:40:00Z,1788.2,147.25,20,9312,AE33,Fase AE33,1788.2
2026-07-17T14:45:00Z,1346.2,147.25,20,9313,AE33,Fase AE33,1346.2
2026-07-17T14:50:00Z,790.333333333333,179.5,20,9314,AE33,Fase AE33,790.333333333333
2026-07-17T14:55:00Z,834.866666666667,198.6,20,9315,AE33,Fase AE33,834.866666666667
2026-07-17T15:00:00Z,687.8,195,20,9316,AE33,Fase AE33,687.8
2026-07-17T15:05:00Z,4850.6,195,20,9317,AE33,Fase AE33,4850.6
2026-07-17T15:10:00Z,1851.9,136.2,20,9318,AE33,Fase AE33,1851.9
2026-07-17T15:15:00Z,2126.3,121.5,20,9319,AE33,Fase AE33,2126.3
2026-07-17T15:20:00Z,1259.4666666666703,122.35,20,9320,AE33,Fase AE33,1259.4666666666703
2026-07-17T15:25:00Z,586.64761904762,123.62499999999999,20,9321,AE33,Fase AE33,586.64761904762
2026-07-17T15:30:00Z,438.81904761904707,279.6583333333331,20,9322,AE33,Fase AE33,438.81904761904707
2026-07-17T15:35:00Z,595.866666666666,208.826666666667,20,9323,AE33,Fase AE33,595.866666666666
2026-07-17T15:40:00Z,825.9499999999999,135.6,20,9324,AE33,Fase AE33,825.9499999999999
2026-07-17T15:45:00Z,1259.3166666666702,118.48,20,9325,AE33,Fase AE33,1259.3166666666702
2026-07-17T15:50:00Z,495.6,107.06666666666702,20,9326,AE33,Fase AE33,495.6
2026-07-17T15:55:00Z,337.08333333333303,107.06666666666702,20,9327,AE33,Fase AE33,337.08333333333303
2026-07-17T16:00:00Z,281.05,69.2266666666667,20,9328,AE33,Fase AE33,281.05
2026-07-17T16:05:00Z,197,44,20,9329,AE33,Fase AE33,197
2026-07-17T16:10:00Z,197,44,20,9330,AE33,Fase AE33,197
2026-07-17T16:15:00Z,97.57142857142858,44,20,9331,AE33,Fase AE33,97.57142857142858
2026-07-17T16:20:00Z,97.57142857142858,44,20,9332,AE33,Fase AE33,97.57142857142858
2026-07-17T16:25:00Z,240.97714285714304,44,20,9333,AE33,Fase AE33,240.97714285714304
2026-07-17T16:30:00Z,701.926153846154,44,20,9334,AE33,Fase AE33,701.926153846154
2026-07-17T16:35:00Z,251.23076923076897,54.839999999999996,20,9335,AE33,Fase AE33,251.23076923076897
2026-07-17T16:40:00Z,251.23076923076897,62.06666666666669,20,9336,AE33,Fase AE33,251.23076923076897
2026-07-17T16:45:00Z,2270.8923076923106,62.06666666666669,20,9337,AE33,Fase AE33,2270.8923076923106
2026-07-17T16:50:00Z,725.686486486486,62.06666666666669,20,9338,AE33,Fase AE33,725.686486486486
2026-07-17T16:55:00Z,133.10810810810798,62.06666666666669,20,9339,AE33,Fase AE33,133.10810810810798
2026-07-17T17:00:00Z,133.10810810810798,62.06666666666669,20,9340,AE33,Fase AE33,133.10810810810798
2026-07-17T17:05:00Z,133.10810810810798,38.683809523809494,20,9341,AE33,Fase AE33,133.10810810810798
2026-07-17T17:10:00Z,133.10810810810798,23.0952380952381,20,9342,AE33,Fase AE33,133.10810810810798
2026-07-17T17:15:00Z,133.10810810810798,23.0952380952381,20,9343,AE33,Fase AE33,133.10810810810798
2026-07-17T17:20:00Z,133.10810810810798,23.0952380952381,20,9344,AE33,Fase AE33,133.10810810810798
2026-07-17T17:25:00Z,865.9648648648649,23.0952380952381,20,9345,AE33,Fase AE33,865.9648648648649
2026-07-17T17:30:00Z,1652.3666666666702,23.0952380952381,20,9346,AE33,Fase AE33,1652.3666666666702
2026-07-17T17:35:00Z,1580.1333333333296,23.0952380952381,20,9347,AE33,Fase AE33,1580.1333333333296
2026-07-17T17:40:00Z,617.8,23.0952380952381,20,9348,AE33,Fase AE33,617.8
2026-07-17T17:45:00Z,458.33333333333303,23.0952380952381,20,9349,AE33,Fase AE33,458.33333333333303
2026-07-17T17:50:00Z,747.0666666666671,23.0952380952381,20,9350,AE33,Fase AE33,747.0666666666671
2026-07-17T17:55:00Z,706.8,23.0952380952381,20,9351,AE33,Fase AE33,706.8
2026-07-17T18:00:00Z,375.375,23.0952380952381,20,9352,AE33,Fase AE33,375.375
2026-07-17T18:05:00Z,455.14500000000004,23.0952380952381,20,9353,AE33,Fase AE33,455.14500000000004
2026-07-17T18:10:00Z,580.9599999999999,41.69444444444439,20,9354,AE33,Fase AE33,580.9599999999999
2026-07-17T18:15:00Z,456.643076923077,41.69444444444439,20,9355,AE33,Fase AE33,456.643076923077
2026-07-17T18:20:00Z,256.307692307692,41.69444444444439,20,9356,AE33,Fase AE33,256.307692307692
2026-07-17T18:25:00Z,256.307692307692,41.69444444444439,20,9357,AE33,Fase AE33,256.307692307692
2026-07-17T18:30:00Z,349.12820512820497,41.69444444444439,20,9358,AE33,Fase AE33,349.12820512820497
2026-07-17T18:35:00Z,372.33333333333303,41.69444444444439,20,9359,AE33,Fase AE33,372.33333333333303
2026-07-17T18:40:00Z,187,41.69444444444439,20,9360,AE33,Fase AE33,187
2026-07-17T18:45:00Z,187,635.0988888888891,20,9361,AE33,Fase AE33,187
2026-07-17T18:50:00Z,187,327.61333333333306,20,9362,AE33,Fase AE33,187
2026-07-17T18:55:00Z,420.2,60.9333333333333,20,9363,AE33,Fase AE33,420.2
2026-07-17T19:00:00Z,1473.9333333333298,60.9333333333333,20,9364,AE33,Fase AE33,1473.9333333333298
2026-07-17T19:05:00Z,1053.0666666666702,376.08,20,9365,AE33,Fase AE33,1053.0666666666702
2026-07-17T19:10:00Z,1784.2,811.88,20,9366,AE33,Fase AE33,1784.2
2026-07-17T19:15:00Z,2556,1334.0666666666702,20,9367,AE33,Fase AE33,2556
2026-07-17T19:20:00Z,608.2,449.233333333333,20,9368,AE33,Fase AE33,608.2
